Date,Open,High,Low,Close,Volume
2025-04-28 11:00:00+00:00,95060.78,95550.0,95002.84,95319.99,1585.05499
2025-04-28 12:00:00+00:00,95319.99,95630.0,95056.0,95350.69,2035.1513
2025-04-28 13:00:00+00:00,95350.69,95518.5,93926.81,93965.7,2653.72474
2025-04-28 14:00:00+00:00,93965.7,94900.0,93850.0,94417.73,1173.25656
2025-04-28 15:00:00+00:00,94417.73,94523.81,93583.9,93833.51,1012.72231
2025-04-28 16:00:00+00:00,93833.5,94032.18,93444.0,93734.04,785.42906
2025-04-28 17:00:00+00:00,93734.04,94110.0,93492.23,94100.39,398.76014
2025-04-28 18:00:00+00:00,94100.39,94222.0,93787.61,94175.89,362.03308
2025-04-28 19:00:00+00:00,94175.89,94920.0,94160.61,94787.2,738.28237
2025-04-28 20:00:00+00:00,94786.73,94808.8,94373.35,94469.67,278.98826
2025-04-28 21:00:00+00:00,94469.66,94550.0,94305.95,94549.97,195.96012
2025-04-28 22:00:00+00:00,94549.97,94879.08,94480.0,94809.52,344.51726
2025-04-28 23:00:00+00:00,94809.52,95180.0,94792.52,95011.18,768.18162
2025-04-29 00:00:00+00:00,95011.18,95233.48,94829.3,95065.27,403.75166
2025-04-29 01:00:00+00:00,95065.27,95461.53,94735.78,94857.49,993.29082
2025-04-29 02:00:00+00:00,94857.49,94956.18,94504.81,94615.68,582.54028
2025-04-29 03:00:00+00:00,94615.69,94809.53,94443.7,94658.76,375.84575
2025-04-29 04:00:00+00:00,94658.75,94872.0,94290.07,94353.32,709.69675
2025-04-29 05:00:00+00:00,94353.32,94417.97,94200.0,94276.49,1647.45956
2025-04-29 06:00:00+00:00,94276.49,94811.29,94258.41,94780.0,377.80111
2025-04-29 07:00:00+00:00,94780.01,94960.0,94704.81,94917.61,361.94456
2025-04-29 08:00:00+00:00,94917.61,95093.55,94812.86,95030.0,502.20502
2025-04-29 09:00:00+00:00,95030.01,95094.25,94787.15,94989.28,366.65829
2025-04-29 10:00:00+00:00,94989.28,95042.61,94743.01,94817.32,592.08053
2025-04-29 11:00:00+00:00,94817.32,95285.71,94810.63,95129.74,909.96441
2025-04-29 12:00:00+00:00,95129.74,95164.35,94779.33,94813.14,647.8607
2025-04-29 13:00:00+00:00,94813.14,95033.7,94590.48,94800.01,835.05
2025-04-29 14:00:00+00:00,94800.0,95300.0,94531.85,95040.8,960.27981
2025-04-29 15:00:00+00:00,95040.81,95129.2,94728.78,94843.1,429.05785
2025-04-29 16:00:00+00:00,94843.1,95459.99,94800.01,94954.74,1089.04376
2025-04-29 17:00:00+00:00,94954.74,95368.0,94658.99,95231.37,871.36794
2025-04-29 18:00:00+00:00,95231.37,95438.0,95060.0,95391.29,703.13824
2025-04-29 19:00:00+00:00,95391.29,95448.84,95224.93,95300.79,428.02418
2025-04-29 20:00:00+00:00,95300.79,95408.0,94820.0,94839.32,361.89077
2025-04-29 21:00:00+00:00,94839.31,94968.0,94350.0,94735.66,783.01509
2025-04-29 22:00:00+00:00,94735.65,94735.65,94000.01,94163.67,1003.3656
2025-04-29 23:00:00+00:00,94163.67,94300.0,93742.54,94256.82,1020.00752
2025-04-30 00:00:00+00:00,94256.82,94631.23,94136.48,94546.79,519.07237
2025-04-30 01:00:00+00:00,94546.79,94604.7,94287.71,94527.73,309.08102
2025-04-30 02:00:00+00:00,94527.73,94785.0,94460.0,94641.99,360.20236
2025-04-30 03:00:00+00:00,94641.99,95111.01,94496.87,95032.84,576.60185
2025-04-30 04:00:00+00:00,95032.84,95180.0,94869.56,95054.75,666.1487
2025-04-30 05:00:00+00:00,95054.76,95113.2,94869.57,94894.0,422.26665
2025-04-30 06:00:00+00:00,94894.0,94970.31,94745.4,94751.99,295.17447
2025-04-30 07:00:00+00:00,94752.0,94869.49,94500.0,94620.99,464.06662
2025-04-30 08:00:00+00:00,94620.99,94809.52,94527.58,94718.18,332.70984
2025-04-30 09:00:00+00:00,94718.19,95043.23,94667.69,94970.01,391.75434
2025-04-30 10:00:00+00:00,94970.01,95022.49,94852.67,94946.52,316.93061
2025-04-30 11:00:00+00:00,94946.52,95228.45,94928.44,95176.66,619.85078
2025-04-30 12:00:00+00:00,95176.66,95214.9,94349.29,94555.88,1664.41996
2025-04-30 13:00:00+00:00,94555.89,94649.5,93026.0,93032.58,2712.01725
2025-04-30 14:00:00+00:00,93032.58,94367.7,92910.0,93705.04,3158.62006
2025-04-30 15:00:00+00:00,93705.04,94112.18,93659.24,94004.63,722.10473
2025-04-30 16:00:00+00:00,94004.63,94189.58,93528.71,93939.98,690.56111
2025-04-30 17:00:00+00:00,93939.98,94267.14,93752.15,94100.39,402.85742
2025-04-30 18:00:00+00:00,94100.39,94500.0,94009.12,94078.24,510.06539
2025-04-30 19:00:00+00:00,94078.23,94266.36,93757.63,94152.01,432.10412
2025-04-30 20:00:00+00:00,94152.01,94739.14,94109.46,94555.99,896.76548
2025-04-30 21:00:00+00:00,94556.0,94784.1,94382.35,94419.0,330.16484
2025-04-30 22:00:00+00:00,94418.99,94720.0,94059.69,94114.05,512.06584
2025-04-30 23:00:00+00:00,94114.05,94333.34,94005.0,94172.0,355.66929
2025-05-01 00:00:00+00:00,94172.0,94405.47,94130.43,94405.47,326.248
2025-05-01 01:00:00+00:00,94405.46,94710.0,94398.51,94636.51,502.12633
2025-05-01 02:00:00+00:00,94636.5,94972.5,94620.0,94867.46,891.42578
2025-05-01 03:00:00+00:00,94867.46,95040.3,94688.75,94782.6,1157.63769
2025-05-01 04:00:00+00:00,94782.6,94934.99,94714.38,94860.51,258.99247
2025-05-01 05:00:00+00:00,94860.51,95178.11,94840.38,95147.96,677.05143
2025-05-01 06:00:00+00:00,95147.97,95180.0,94806.23,94888.85,467.41491
2025-05-01 07:00:00+00:00,94888.85,95130.01,94800.0,95025.84,476.89004
2025-05-01 08:00:00+00:00,95025.84,95210.16,94913.04,95210.16,423.56462
2025-05-01 09:00:00+00:00,95210.16,95817.78,95140.18,95520.99,1159.84689
2025-05-01 10:00:00+00:00,95520.99,96396.31,95520.98,96169.01,1865.7971
2025-05-01 11:00:00+00:00,96169.01,96250.4,95836.57,96180.01,787.87727
2025-05-01 12:00:00+00:00,96180.01,96463.18,96116.14,96373.2,822.173
2025-05-01 13:00:00+00:00,96373.2,96734.89,95769.66,95809.52,1740.4931
2025-05-01 14:00:00+00:00,95809.52,96908.28,95809.52,96827.99,2767.87823
2025-05-01 15:00:00+00:00,96828.0,97424.02,96751.3,96854.3,2068.94782
2025-05-01 16:00:00+00:00,96854.31,97367.26,96854.3,97007.14,960.27808
2025-05-01 17:00:00+00:00,97007.15,97216.99,96514.24,96794.17,775.85599
2025-05-01 18:00:00+00:00,96794.18,96975.3,96425.22,96869.55,745.78922
2025-05-01 19:00:00+00:00,96869.56,96882.72,96424.44,96523.26,718.87913
2025-05-01 20:00:00+00:00,96523.26,96885.77,96312.24,96407.9,818.39622
2025-05-01 21:00:00+00:00,96407.91,96774.73,96390.26,96464.55,292.34865
2025-05-01 22:00:00+00:00,96464.56,96643.08,96369.31,96372.33,304.90158
2025-05-01 23:00:00+00:00,96372.34,96500.0,96184.19,96489.91,369.63988
2025-05-02 00:00:00+00:00,96489.9,97052.48,96466.21,97042.97,683.12997
2025-05-02 01:00:00+00:00,97042.96,97179.97,96772.0,96970.4,566.90548
2025-05-02 02:00:00+00:00,96970.4,97040.0,96722.41,96952.58,449.57315
2025-05-02 03:00:00+00:00,96952.59,97233.1,96952.58,97102.32,434.57258
2025-05-02 04:00:00+00:00,97102.32,97309.78,96868.35,96939.86,579.01103
2025-05-02 05:00:00+00:00,96939.85,97010.55,96631.74,96707.54,534.68119
2025-05-02 06:00:00+00:00,96707.54,96892.34,96562.98,96715.0,383.92171
2025-05-02 07:00:00+00:00,96715.0,96729.2,96350.0,96350.0,935.27663
2025-05-02 08:00:00+00:00,96350.01,96775.77,96350.0,96636.2,508.11116
2025-05-02 09:00:00+00:00,96636.2,96788.0,96460.73,96596.68,417.01278
2025-05-02 10:00:00+00:00,96596.68,96927.92,96596.68,96888.0,367.39386
2025-05-02 11:00:00+00:00,96888.0,97100.0,96886.47,96928.97,567.753
2025-05-02 12:00:00+00:00,96928.97,97182.54,96650.94,97182.53,893.40406
2025-05-02 13:00:00+00:00,97182.54,97290.29,96672.46,96772.08,1075.20432
2025-05-02 14:00:00+00:00,96772.08,97895.68,96708.98,97748.4,2123.6506
2025-05-02 15:00:00+00:00,97748.41,97891.19,97063.0,97330.19,954.92275
2025-05-02 16:00:00+00:00,97330.19,97783.02,97325.51,97348.69,848.97951
2025-05-02 17:00:00+00:00,97348.69,97433.58,97053.46,97402.55,507.605
2025-05-02 18:00:00+00:00,97402.55,97619.0,97155.68,97171.0,376.68171
2025-05-02 19:00:00+00:00,97171.0,97182.54,96769.84,96924.23,599.44153
2025-05-02 20:00:00+00:00,96924.23,97136.0,96844.05,97022.31,243.50865
2025-05-02 21:00:00+00:00,97022.31,97038.79,96561.57,96726.08,258.87096
2025-05-02 22:00:00+00:00,96726.07,96792.46,96579.36,96649.01,352.15656
2025-05-02 23:00:00+00:00,96649.01,96896.83,96594.33,96887.14,243.97992
2025-05-03 00:00:00+00:00,96887.13,96935.67,96612.87,96700.45,559.13625
2025-05-03 01:00:00+00:00,96700.46,96722.4,96435.16,96493.94,462.40221
2025-05-03 02:00:00+00:00,96493.93,96699.98,96487.07,96533.51,275.57053
2025-05-03 03:00:00+00:00,96533.5,96535.96,96300.02,96337.5,761.61563
2025-05-03 04:00:00+00:00,96337.5,96589.2,96307.88,96519.05,252.68819
2025-05-03 05:00:00+00:00,96519.04,96593.0,96407.97,96417.14,306.91209
2025-05-03 06:00:00+00:00,96417.15,96417.15,96132.67,96183.5,539.08747
2025-05-03 07:00:00+00:00,96183.5,96391.7,96157.1,96322.68,410.18653
2025-05-03 08:00:00+00:00,96322.68,96421.91,96150.0,96281.0,599.65552
2025-05-03 09:00:00+00:00,96281.0,96396.23,96173.0,96254.01,318.86883
2025-05-03 10:00:00+00:00,96254.02,96254.02,95852.29,95896.5,1141.24134
2025-05-03 11:00:00+00:00,95896.49,96083.53,95865.0,95942.02,562.672
2025-05-03 12:00:00+00:00,95942.01,96163.81,95880.65,96120.42,608.21922
2025-05-03 13:00:00+00:00,96120.43,96330.0,96106.53,96330.0,346.99789
2025-05-03 14:00:00+00:00,96329.99,96459.67,96292.63,96380.95,304.05512
2025-05-03 15:00:00+00:00,96380.96,96509.44,96325.65,96418.68,188.69143
2025-05-03 16:00:00+00:00,96418.68,96428.33,96080.59,96215.41,306.55723
2025-05-03 17:00:00+00:00,96215.4,96215.4,95869.68,96191.56,350.19773
2025-05-03 18:00:00+00:00,96191.57,96271.5,96100.0,96146.99,126.74718
2025-05-03 19:00:00+00:00,96146.98,96357.15,96125.15,96354.34,116.44402
2025-05-03 20:00:00+00:00,96354.34,96388.89,96290.69,96341.29,104.27579
2025-05-03 21:00:00+00:00,96341.29,96441.49,96238.09,96266.17,190.04681
2025-05-03 22:00:00+00:00,96266.17,96369.37,96166.67,96170.18,201.41291
2025-05-03 23:00:00+00:00,96170.19,96173.53,95753.01,95856.42,689.66646
2025-05-04 00:00:00+00:00,95856.42,96042.92,95772.4,95880.95,325.63422
2025-05-04 01:00:00+00:00,95880.95,96185.67,95588.0,96099.94,601.08361
2025-05-04 02:00:00+00:00,96099.94,96304.48,95804.68,95892.28,417.46141
2025-05-04 03:00:00+00:00,95892.28,95898.94,95667.94,95722.23,179.1173
2025-05-04 04:00:00+00:00,95722.22,95939.33,95722.22,95725.52,172.37453
2025-05-04 05:00:00+00:00,95725.52,96134.93,95692.7,96042.72,424.92585
2025-05-04 06:00:00+00:00,96042.71,96142.86,95866.06,95905.74,692.73061
2025-05-04 07:00:00+00:00,95905.75,96082.8,95808.8,95879.99,490.02708
2025-05-04 08:00:00+00:00,95879.99,95923.54,95423.16,95647.27,527.23215
2025-05-04 09:00:00+00:00,95647.27,95689.65,95440.82,95485.01,310.07736
2025-05-04 10:00:00+00:00,95485.01,95525.67,95286.78,95400.47,773.39161
2025-05-04 11:00:00+00:00,95400.47,95550.0,95360.0,95423.2,536.26108
2025-05-04 12:00:00+00:00,95423.19,95594.58,95417.15,95462.24,477.89798
2025-05-04 13:00:00+00:00,95462.24,95595.24,95209.07,95369.37,674.42935
2025-05-04 14:00:00+00:00,95369.38,95647.8,95313.7,95611.07,530.30708
2025-05-04 15:00:00+00:00,95611.0,95690.48,95424.5,95467.6,299.31438
2025-05-04 16:00:00+00:00,95467.6,95568.0,95300.0,95341.56,272.45717
2025-05-04 17:00:00+00:00,95341.57,95481.62,95239.33,95410.08,233.31093
2025-05-04 18:00:00+00:00,95410.08,95493.05,95364.0,95389.07,159.81219
2025-05-04 19:00:00+00:00,95389.07,95640.98,95348.3,95584.07,198.19245
2025-05-04 20:00:00+00:00,95584.07,95735.0,95582.25,95719.99,158.45621
2025-05-04 21:00:00+00:00,95719.99,95758.08,95630.0,95675.99,158.95366
2025-05-04 22:00:00+00:00,95676.0,95690.48,94724.57,95015.82,1114.48671
2025-05-04 23:00:00+00:00,95015.82,95037.4,94151.38,94277.62,1308.4485
2025-05-05 00:00:00+00:00,94277.61,94808.4,94200.0,94724.11,932.79975
2025-05-05 01:00:00+00:00,94724.12,94754.97,93711.08,93929.0,1247.1533
2025-05-05 02:00:00+00:00,93929.0,94400.2,93514.1,94236.67,1251.31986
2025-05-05 03:00:00+00:00,94236.66,94299.25,94016.6,94031.47,708.86733
2025-05-05 04:00:00+00:00,94031.47,94443.69,94020.66,94409.66,527.17304
2025-05-05 05:00:00+00:00,94409.66,94757.62,94228.57,94732.77,548.84952
2025-05-05 06:00:00+00:00,94732.77,94774.11,94573.59,94761.13,572.76764
2025-05-05 07:00:00+00:00,94761.14,94825.46,94528.36,94761.91,686.95355
2025-05-05 08:00:00+00:00,94761.91,94798.01,94489.93,94559.19,741.14212
2025-05-05 09:00:00+00:00,94559.2,94648.47,94467.65,94550.63,422.95101
2025-05-05 10:00:00+00:00,94550.62,94558.0,94047.79,94121.89,686.41681
2025-05-05 11:00:00+00:00,94121.88,94282.48,93888.0,94038.18,690.58723
2025-05-05 12:00:00+00:00,94038.19,94346.59,93908.3,94333.33,505.90389
2025-05-05 13:00:00+00:00,94333.33,94413.92,93635.78,94226.38,1740.41182
2025-05-05 14:00:00+00:00,94226.38,94531.74,93730.43,93879.37,1219.57947
2025-05-05 15:00:00+00:00,93879.37,93977.13,93613.66,93770.31,718.82999
2025-05-05 16:00:00+00:00,93770.32,94280.0,93759.63,94206.31,673.96047
2025-05-05 17:00:00+00:00,94206.31,94625.0,94060.59,94500.0,808.59817
2025-05-05 18:00:00+00:00,94500.01,94900.0,94443.56,94730.39,448.44051
2025-05-05 19:00:00+00:00,94730.39,94900.0,94289.92,94347.17,408.27957
2025-05-05 20:00:00+00:00,94347.16,94365.19,93876.0,94242.02,332.90812
2025-05-05 21:00:00+00:00,94242.01,94831.75,94242.01,94719.82,385.77053
2025-05-05 22:00:00+00:00,94719.83,95199.0,94719.82,95049.48,601.63917
2025-05-05 23:00:00+00:00,95049.48,95129.76,94724.52,94733.68,389.87902
2025-05-06 00:00:00+00:00,94733.68,94779.99,94428.58,94598.89,365.15387
2025-05-06 01:00:00+00:00,94598.89,94926.99,94312.59,94312.6,370.75779
2025-05-06 02:00:00+00:00,94312.59,94400.0,94012.78,94334.99,407.51157
2025-05-06 03:00:00+00:00,94334.99,94512.33,94233.96,94454.01,443.01047
2025-05-06 04:00:00+00:00,94454.01,94583.82,94350.83,94574.57,265.48199
2025-05-06 05:00:00+00:00,94574.57,94603.03,94308.63,94345.56,415.59566
2025-05-06 06:00:00+00:00,94345.57,94498.12,94335.11,94498.11,166.28019
2025-05-06 07:00:00+00:00,94498.12,94638.01,94348.57,94400.99,463.16874
2025-05-06 08:00:00+00:00,94400.98,94400.99,94003.0,94375.9,750.85954
2025-05-06 09:00:00+00:00,94375.89,94375.9,94113.02,94211.96,394.38809
2025-05-06 10:00:00+00:00,94211.96,94329.63,93861.93,93942.83,952.04682
2025-05-06 11:00:00+00:00,93942.83,94066.55,93720.63,93812.54,569.28808
2025-05-06 12:00:00+00:00,93812.53,94040.0,93761.97,93935.99,892.19632
2025-05-06 13:00:00+00:00,93936.0,94019.86,93377.0,93616.92,1216.74306
2025-05-06 14:00:00+00:00,93616.91,94705.17,93612.01,94147.02,1158.07394
2025-05-06 15:00:00+00:00,94147.01,94733.38,94080.09,94558.95,655.62537
2025-05-06 16:00:00+00:00,94558.94,94850.0,94216.0,94241.01,702.36173
2025-05-06 17:00:00+00:00,94241.01,94856.53,94232.05,94535.93,527.86999
2025-05-06 18:00:00+00:00,94535.93,95088.0,94504.84,95067.36,617.6658
2025-05-06 19:00:00+00:00,95067.36,95157.0,94923.49,94963.5,488.90954
2025-05-06 20:00:00+00:00,94963.5,95020.0,94632.5,94682.23,334.30989
2025-05-06 21:00:00+00:00,94682.23,94800.0,94452.75,94688.99,258.69487
2025-05-06 22:00:00+00:00,94688.99,96293.88,94684.77,96259.94,2145.62831
2025-05-06 23:00:00+00:00,96259.94,96920.65,96102.72,96834.02,1561.0235
2025-05-07 00:00:00+00:00,96834.02,97499.02,96729.67,97415.65,1840.35542
2025-05-07 01:00:00+00:00,97415.65,97732.0,97192.93,97242.85,1127.65564
2025-05-07 02:00:00+00:00,97242.86,97276.0,96464.0,96619.05,1178.21775
2025-05-07 03:00:00+00:00,96619.04,96663.51,96208.1,96506.9,1034.18372
2025-05-07 04:00:00+00:00,96506.9,96714.28,96420.64,96576.0,447.19739
2025-05-07 05:00:00+00:00,96575.99,96576.0,96310.89,96380.96,489.09676
2025-05-07 06:00:00+00:00,96380.96,96667.55,96361.75,96557.31,753.61062
2025-05-07 07:00:00+00:00,96557.31,97013.53,96557.3,96994.82,481.05145
2025-05-07 08:00:00+00:00,96994.82,97083.47,96861.57,97024.45,405.22829
2025-05-07 09:00:00+00:00,97024.46,97059.7,96876.0,96978.4,341.26007
2025-05-07 10:00:00+00:00,96978.4,97111.0,96833.33,97030.01,296.1224
2025-05-07 11:00:00+00:00,97030.01,97070.06,96929.17,97047.43,256.14738
2025-05-07 12:00:00+00:00,97047.43,97200.0,96870.35,96966.08,531.66176
2025-05-07 13:00:00+00:00,96966.07,97316.03,96713.14,97022.01,829.46434
2025-05-07 14:00:00+00:00,97022.02,97478.27,96806.0,96938.0,854.22653
2025-05-07 15:00:00+00:00,96937.99,97152.18,96764.14,96923.91,576.23163
2025-05-07 16:00:00+00:00,96923.91,96961.04,96510.0,96857.15,620.55485
2025-05-07 17:00:00+00:00,96857.15,96887.48,96190.47,96307.54,513.55369
2025-05-07 18:00:00+00:00,96307.54,96880.43,95893.14,96593.59,1492.53634
2025-05-07 19:00:00+00:00,96593.58,96625.0,95784.61,96180.01,979.2255
2025-05-07 20:00:00+00:00,96180.0,96766.8,96076.92,96766.8,355.48999
2025-05-07 21:00:00+00:00,96766.8,97322.0,96651.96,97120.63,495.1239
2025-05-07 22:00:00+00:00,97120.63,97305.21,97020.54,97262.88,392.38837
2025-05-07 23:00:00+00:00,97262.89,97390.0,96978.04,97030.5,354.25475
2025-05-08 00:00:00+00:00,97030.5,97782.0,96876.29,97770.01,917.12453
2025-05-08 01:00:00+00:00,97770.0,98366.0,97600.0,97816.21,2174.72361
2025-05-08 02:00:00+00:00,97816.22,98847.0,97816.21,98681.99,1852.79702
2025-05-08 03:00:00+00:00,98681.99,99222.22,98532.02,99152.79,1465.38383
2025-05-08 04:00:00+00:00,99152.79,99419.0,98888.0,98954.32,1716.7366
2025-05-08 05:00:00+00:00,98954.32,99120.0,98738.09,98740.61,1207.65821
2025-05-08 06:00:00+00:00,98740.6,99040.0,98723.25,99039.99,471.2223
2025-05-08 07:00:00+00:00,99040.0,99372.96,99036.59,99252.34,733.68958
2025-05-08 08:00:00+00:00,99252.34,99800.0,99209.04,99666.66,1529.80222
2025-05-08 09:00:00+00:00,99666.67,99800.01,99538.36,99790.97,679.55205
2025-05-08 10:00:00+00:00,99790.97,99888.0,99682.97,99780.67,701.13127
2025-05-08 11:00:00+00:00,99780.66,99780.66,99406.54,99409.14,792.18929
2025-05-08 12:00:00+00:00,99409.15,99544.98,99250.37,99287.97,744.57375
2025-05-08 13:00:00+00:00,99287.97,99633.86,99090.66,99290.03,803.7858
2025-05-08 14:00:00+00:00,99290.04,99822.6,99153.73,99371.95,1220.52424
2025-05-08 15:00:00+00:00,99371.95,101525.03,99316.0,100758.08,5194.54792
2025-05-08 16:00:00+00:00,100758.08,101355.31,100596.0,101276.49,1685.15995
2025-05-08 17:00:00+00:00,101276.49,101707.02,100779.26,101027.13,1661.60189
2025-05-08 18:00:00+00:00,101027.14,101485.2,100970.0,101365.38,668.29815
2025-05-08 19:00:00+00:00,101365.39,101365.39,100972.0,101299.99,1084.70087
2025-05-08 20:00:00+00:00,101300.0,102851.0,101285.71,102607.8,2318.75045
2025-05-08 21:00:00+00:00,102607.79,104145.76,102114.66,102828.03,3388.69792
2025-05-08 22:00:00+00:00,102828.04,103230.66,102396.86,103017.95,1028.42527
2025-05-08 23:00:00+00:00,103017.95,103301.6,102786.76,103261.6,920.95175
2025-05-09 00:00:00+00:00,103261.61,103268.44,102540.13,102820.0,967.72632
2025-05-09 01:00:00+00:00,102820.01,103128.0,102551.74,103098.34,829.79334
2025-05-09 02:00:00+00:00,103098.34,103098.34,102500.48,102595.5,1049.12723
2025-05-09 03:00:00+00:00,102595.5,102800.69,102364.0,102451.04,887.20651
2025-05-09 04:00:00+00:00,102451.04,102852.0,102374.03,102828.0,702.47394
2025-05-09 05:00:00+00:00,102828.01,102979.36,102585.74,102979.35,712.49562
2025-05-09 06:00:00+00:00,102979.35,103261.71,102928.77,103230.11,1025.81799
2025-05-09 07:00:00+00:00,103230.11,104361.3,103127.76,103628.77,3530.71192
2025-05-09 08:00:00+00:00,103628.76,103930.0,102652.33,102968.25,3123.0848
2025-05-09 09:00:00+00:00,102968.25,103285.72,102421.0,102915.58,1946.17375
2025-05-09 10:00:00+00:00,102915.58,103476.19,102797.69,103371.63,1629.84795
2025-05-09 11:00:00+00:00,103371.62,103500.0,102685.3,102958.31,1703.98287
2025-05-09 12:00:00+00:00,102958.31,103165.92,102808.02,102899.99,1104.96452
2025-05-09 13:00:00+00:00,102899.99,103793.66,102826.63,103633.5,1946.92446
2025-05-09 14:00:00+00:00,103633.5,103761.91,102411.99,103155.99,2039.94742
2025-05-09 15:00:00+00:00,103156.0,103313.0,102688.26,102895.99,749.38574
2025-05-09 16:00:00+00:00,102895.99,102929.51,102315.14,102480.83,893.55174
2025-05-09 17:00:00+00:00,102480.83,103227.82,102343.6,103199.99,678.08573
2025-05-09 18:00:00+00:00,103199.99,103370.54,102932.69,103176.46,399.38495
2025-05-09 19:00:00+00:00,103176.46,103285.68,102894.0,103189.17,378.87644
2025-05-09 20:00:00+00:00,103189.17,103408.0,103143.12,103183.94,350.62996
2025-05-09 21:00:00+00:00,103183.93,103215.46,102769.92,102984.99,376.59229
2025-05-09 22:00:00+00:00,102985.0,103070.41,102727.25,102784.66,340.91245
2025-05-09 23:00:00+00:00,102784.65,102980.0,102736.59,102971.99,249.70113
2025-05-10 00:00:00+00:00,102971.99,103100.0,102818.76,102865.7,606.6113
2025-05-10 01:00:00+00:00,102865.7,103119.99,102865.7,102987.5,421.77204
2025-05-10 02:00:00+00:00,102987.5,103265.82,102956.96,103147.96,367.36386
2025-05-10 03:00:00+00:00,103147.95,103233.48,102972.17,103226.24,393.14728
2025-05-10 04:00:00+00:00,103226.25,103226.25,103034.5,103152.48,291.54929
2025-05-10 05:00:00+00:00,103152.48,103361.0,103088.99,103361.0,399.13796
2025-05-10 06:00:00+00:00,103361.0,103947.36,103355.35,103930.71,966.16865
2025-05-10 07:00:00+00:00,103930.72,104100.0,103632.66,103759.71,815.86898
2025-05-10 08:00:00+00:00,103759.71,104079.37,103463.52,103634.92,847.46151
2025-05-10 09:00:00+00:00,103634.93,103911.78,103366.0,103761.91,548.24108
2025-05-10 10:00:00+00:00,103761.91,103888.88,103593.15,103593.15,629.38967
2025-05-10 11:00:00+00:00,103593.15,103654.31,103383.99,103434.94,851.17394
2025-05-10 12:00:00+00:00,103434.94,103825.4,103421.5,103695.98,651.69947
2025-05-10 13:00:00+00:00,103695.97,103800.0,103539.68,103628.86,384.73592
2025-05-10 14:00:00+00:00,103628.87,103666.67,103421.49,103520.41,363.48091
2025-05-10 15:00:00+00:00,103520.41,103529.89,103100.0,103138.77,533.62781
2025-05-10 16:00:00+00:00,103138.76,103500.0,103127.69,103435.22,588.61658
2025-05-10 17:00:00+00:00,103435.22,103619.68,103161.85,103176.88,861.02001
2025-05-10 18:00:00+00:00,103176.88,103317.47,103005.33,103252.88,560.27315
2025-05-10 19:00:00+00:00,103252.88,103305.57,103085.52,103191.35,320.50313
2025-05-10 20:00:00+00:00,103191.35,103317.47,103068.87,103193.43,210.01357
2025-05-10 21:00:00+00:00,103193.43,103800.0,103166.0,103756.71,364.19148
2025-05-10 22:00:00+00:00,103756.72,103831.15,103544.02,103597.89,429.82122
2025-05-10 23:00:00+00:00,103597.53,104984.57,103571.42,104809.53,2918.9173
2025-05-11 00:00:00+00:00,104809.53,104972.0,103926.47,104428.58,1452.36468
2025-05-11 01:00:00+00:00,104428.58,104536.76,103866.88,104135.32,717.9167
2025-05-11 02:00:00+00:00,104135.32,104280.13,103466.05,103781.06,1092.03667
2025-05-11 03:00:00+00:00,103781.06,104195.12,103653.6,104007.03,593.25276
2025-05-11 04:00:00+00:00,104007.03,104400.0,103997.44,104153.72,520.1322
2025-05-11 05:00:00+00:00,104153.71,104201.61,103801.0,103840.0,415.52186
2025-05-11 06:00:00+00:00,103840.0,103988.39,103616.9,103864.52,918.02801
2025-05-11 07:00:00+00:00,103864.52,103882.26,103345.06,103385.47,1099.08865
2025-05-11 08:00:00+00:00,103385.46,104028.0,103380.95,103825.39,573.5755
2025-05-11 09:00:00+00:00,103825.39,104469.23,103820.0,104347.94,616.46184
2025-05-11 10:00:00+00:00,104347.93,104668.36,104193.66,104644.0,670.87671
2025-05-11 11:00:00+00:00,104644.0,104777.0,104351.27,104652.01,611.74101
2025-05-11 12:00:00+00:00,104652.01,104888.0,104525.23,104601.9,931.71158
2025-05-11 13:00:00+00:00,104601.89,104666.67,103934.18,103959.99,1100.33042
2025-05-11 14:00:00+00:00,103959.99,104290.97,103775.91,104160.0,1491.16287
2025-05-11 15:00:00+00:00,104160.0,104682.54,103911.61,104150.0,977.30807
2025-05-11 16:00:00+00:00,104150.0,104176.0,103750.0,103984.13,700.09107
2025-05-11 17:00:00+00:00,103984.12,104148.93,103793.65,104036.7,446.02668
2025-05-11 18:00:00+00:00,104036.7,104832.82,103857.14,104528.19,748.08883
2025-05-11 19:00:00+00:00,104528.19,104650.8,104354.67,104420.0,417.96581
2025-05-11 20:00:00+00:00,104420.0,104442.78,104162.78,104269.85,292.09692
2025-05-11 21:00:00+00:00,104269.85,104388.0,103952.38,104349.0,324.08378
2025-05-11 22:00:00+00:00,104349.01,104578.62,103569.77,103793.67,740.71696
2025-05-11 23:00:00+00:00,103793.67,104142.86,103761.9,104118.0,536.54239
2025-05-12 00:00:00+00:00,104118.0,104635.48,104074.15,104587.31,864.57103
2025-05-12 01:00:00+00:00,104587.31,105086.42,103764.5,103984.14,1894.48964
2025-05-12 02:00:00+00:00,103984.14,104204.08,103710.66,103885.72,712.35791
2025-05-12 03:00:00+00:00,103885.73,104100.13,103702.15,104100.13,574.91027
2025-05-12 04:00:00+00:00,104100.13,104164.77,103816.47,104072.7,450.99148
2025-05-12 05:00:00+00:00,104072.7,104072.71,103750.0,103940.0,459.15467
